sequedad,n,f
flotilla,n,f
género Tayassu,n,f
volar una cometa,v,-
Carl Nielsen,n,f
holgazán,n,f
género Monodon,n,f
mexicano,adj,-
chocolate,n,m
exclusivo,adj,-
Mikhail Ivanovich Glinka,n,f
Xenorhyncus,n,f
oncocercosis,n,f
casino,n,f
córea,n,f
silbar,v,-
suborden Ophidia,n,f
Esocidae,n,f
allium vineale,n,f
desde luego,adv,-
megabit,n,f
Hermann Minkowski,n,f
conservación,n,f
Gary Cooper,n,f
corditis,n,f
dentadura falsa,n,f
jactancia,n,f
León I,n,f
cuatro,n,f
eosina,n,f
Aerobacter,n,f
vegetación,n,f
Mariano,adj,-
suzeranía,n,f
melopsittacus undulatus,n,f
Oireachtas,n,f
unidad monetaria malauí,n,f
quizás,?,-
cierto,adj,-
lanzador de rayos,n,f
lotería,n,f
balanitis,n,f
ausencia,n,f
nifa del mar,n,f
descuerar,v,-
chorizo,n,f
Dasypodidae,n,f
cierva,n,f
banco de laboratorio,n,f
eslavónico,n,f
datura,n,f
cazar ballenas,v,-
modernización,n,f
St. Denis,n,f
León X,n,f
género Glaucomys,n,f
lámpara de alcohol,n,f
sentencia general,n,f
fracción simple,n,f
tirar con honda,v,-
respetuoso,n,f
autolítico,adj,-
cabezonería,n,f
mal ejemplo,n,f
negrón del tomate,n,f
pulir con cera,v,-
intuición,n,f
James Grover Thurber,n,f
encargado de restaurante,n,f
cortador de tubos,n,f
letra romántica,n,f
cierre,n,f
resentimiento,n,f
generally,?,-
escapar,v,-
presentar una coartada,v,-
Mantle,n,f
panthera pardus,n,f
exacto,adj,-
emancipación,n,f
historial médico,n,f
merengue blando,n,f
así de pronto,adv,-
encarnar,v,-
unidad de disco,n,f
espalda,n,f
enofilo,n,f
Frans Hals,n,f
años 1890,n,f
edición de bolsillo,n,f
Desmodontidae,n,f
fiebre,n,f
delimitado,adj,-
shangai,?,-
toc-toc,adv,-
línea de costa,n,f
género Botaurus,n,f
Oryzomys,n,f
diseminar,v,-
flecha,n,f
Lacerta,n,f
lucrar,v,-
lutecio,n,m
gocete,n,f
endorso,n,f
familia tulostomáceas,n,f
Edmond Halley,n,f
andar pesadamente,v,-
separar,v,-
teleósteo,n,f
vallisneria,n,f
frénico,adj,-
Herbert Kitchener,n,f
transfiguración,n,f
Fleet Street,n,f
desintegración,n,f
aves limícolas,n,f
novela corta,n,f
lancasteriano,n,f
Osip Mandelstam,n,f
noroeste,adv,-
citoarquitectural,adj,-
Geothlypis,n,f
bimilenario,adj,-
derecho matrimonial,n,f
ununquadio,n,f
género Fulmarus,n,f
medicación con cuentagotas,n,f
complemento indirecto,n,f
familia Hydrochoeridae,n,f
exbibit,n,f
lagenaria,n,f
John Dalton,n,f
C.I.A.,n,f
género Notechis,n,f
marítimo,adj,-
digitigrado,n,f
franquicia,n,f
guarnición,n,f
género liriodendro,n,f
acuífero,adj,-
Australasia,n,f
retaco,n,f
Sierra Madre Occidental,n,f
Long Beach,n,f
cerrar con pestillo,v,-
chalazión,n,f
permisivo,adj,-
educar,v,-
dar alojamiento,v,-
deleitar,v,-
de la frase,adj,-
éster gliceril,n,f
triticum,n,f
conquista sexual,n,f
Xyphophorus,n,f
río Níger,n,f
Harvey Cushing,n,f
jordanella floridae,n,f
thysanoptera,n,f
Lake Mead,n,f
palmitina,n,f
género Pseudacris,n,f
curva cerrada,n,f
gracia,n,f
secretario del ayuntamiento,n,f
paladear,v,-
nacimiento del cabello,n,f
club de servicios,n,f
anastilosis,n,f
Maxwell Anderson,n,f
leva,n,f
asentar,v,-
repetir como loros,v,-
leve,adj,-
de mala gana,adv,-
pipilacha,n,f
campechano,n,f
Cinclidae,n,f
mariposa Atlas,n,f
conejillo,?,-
género Leptoglossus,n,f
argumentar,v,-
guardameta,n,f
indiferente,adj,-
años 1830,n,f
hacer de benefactor,v,-
monarquico,n,f
John Augustus Roebling,n,f
nombre de pluma,n,f
crema de leche,n,f
calidris alba,n,f
monetario,adj,-
plagioclasto,adj,-
pasmar,v,-
Opisthognathidae,n,f
flecar,v,-
olfato,n,f
monetaria,n,f
unidad monetaria argentina,n,f
Ejército Republicano Irlandés Provisional,n,f
Procyon Lotor,n,f
tableta,n,f
error garrafal,n,f
minería,n,f
años 1820,n,f
en un instante,adv,-
concernirse,v,-
necesidad,n,f
tártaro,n,f
familia Gruidae,n,f
piojo común,n,f
constantemente,adv,-
tablero,n,f
sentimentalismo,n,f
género conospermum,n,f
relámpago,n,m
profesor asistente,n,f
kachina,n,f
huida,n,f
Mao Tse Tung,n,f
physalis ixocarpa,n,f
haliotis,n,f
radical benzoílo,n,f
activar,v,-
pirólisis,n,f
trimestral,adv,-
Cynocephalus,n,f
oscuridad,n,f
de manera computable,adv,-
predicción,n,f
succionar,v,-
verga seca,n,f
ampolla,n,f
pasadizo elevado,n,f
amsterdam,n,m
lleno,adj,-
especialidad,n,f
bracamante,n,f
Louis Untermeyer,n,f
hidruro de sodio,n,f
filo Platyhelminthes,n,f
flavonoide,n,f
clamador,adj,-
chivo expiatorio,n,f
euterios,n,f
pilularia,n,f
pasar volando,v,-
conjunción subordinada,n,f
impresora de agujas,n,f
ocasionalmente,adv,-
rotador,n,f
dama blanca,n,f
desunión,n,f
bamba,n,f
aletear como mariposa,v,-
grabado al aguatinta,n,f
James Hogg,n,f
Río Perla,n,f
Riparia riparia,n,f
Santa Lucía,n,f
brío,n,f
género Lofortyx,n,f
yerno,n,f
maestro de ceremonias,n,f
llave de encendido,n,f
píxel,n,f
acabar por etapas,v,-
quilífero,adj,-
Fauntleroy,n,f
somestesia,n,f
furgón de cola,n,f
mujer publica,n,f
personal,n,f
surgir,v,-
polvo interplanetario,n,f
personas,n,f
rumano,n,m
cocear,v,-
irrevocable,adj,-
ostracodermi,n,f
escaño trasero,n,f
juglería,n,f
antesis,n,f
Nouvelle Vague,n,f
nariz romana,n,f
puerta trasera,n,f
denturista,n,f
supermercado,n,f
preparación,n,f
vocal,n,f
yermo,adj,-
banano,n,m
sobre con ventana,n,f
mascarón de proa,n,f
Hizb ut-Tahrir,n,f
profesor de matemáticas,n,f
Strauss padre,n,f
moderación,n,f
banana,n,f
pérdida del conocimiento,n,f
Moss Hart,n,f
primariamente,adv,-
reasociarse,v,-
vibrisas,n,f
Pagurus,n,f
árbol candil,n,f
respiro,n,f
Clement Attlee,n,f
baudio,n,f
género Batrachoseps,n,f
oveja merina,n,f
culebra,n,f
Tennyson,n,f
Fred Astaire,n,f
berilio,n,m
viroide,n,f
penetrante,adj,-
internista,n,f
colocación de minas,n,f
finito,adj,-
asentir,v,-
motete,n,f
grado comparativo,n,f
Edward Lawrie Tatum,n,f
gabinete,n,f
empleado de mudanzas,n,f
título hipotecario,n,f
adolescente,adj,-
aparcar,v,-
levar el ancla,v,-
duchar,v,-
oblicuo,adj,-
laúd,n,m
Cyclopterus,n,f
género Stegosaurus,n,f
Paul Heyse,n,f
Herman Wouk,n,f
sistema político,n,f
saktismo,n,f
género Callinectes,n,f
vitáceas,n,f
reiniciar,v,-
yerro,n,f
espeleología,n,f
nereida,n,f
destrozar,v,-
copartícipe,n,f
condicionalidad,n,f
profesar,v,-
sintaxis,n,f
género persea,n,f
novelucha,n,f
impudencia,n,f
y así que,adv,-
daños,n,f
derecho administrativo,n,f
impunidad,n,f
haraganear,v,-
melaza,n,f
interrogador,n,f
hebroso,adj,-
liso y llano,adj,-
remolino,n,f
cerebral,adj,-
lógica,n,f
aplicado,adj,-
lilmpiaparabrisas,n,f
ensamblaje,n,f
máster,n,f
pronombre anafórico,n,f
simpático,adj,-
andar sin prisa,v,-
lógico,adj,-
guerrero indio,n,f
punto cúlmine,n,f
huelguista,n,f
funiculitis,n,f
fosfocreatina,n,f
sin arrugas,adj,-
profesor,n,m
fulmarus,n,f
ambulancia de locos,n,f
sexualmente,adv,-
penutio,n,f
colinesterasa,n,f
garita,n,f
santiaguiño,n,f
panteón,n,m
gallina de Guinea,n,f
perogrullada,n,f
chiringa,n,f
contraterrorista,n,f
Johns Hopkins,n,f
socavar,v,-
lactato,n,f
circular,adj,-
Marc Blitzstein,n,f
Chelicerata,n,f
tribromoetanol,n,f
agotarse,v,-
asistente de camerino,n,f
ostracoda,n,f
Vanessa Bell,n,f
piccalilli,n,f
interoceptivo,adj,-
orden Uropygi,n,f
Robert Fulton,n,f
pena de muerte,n,f
sentencia del árbitro,n,f
impecablemente,adv,-
radón,n,m
vehículo utilitario deportivo,n,f
lugar de trabajo,n,f
sin afeitar,adj,-
retardo,n,f
retirada,n,f
geoquímica,n,f
lamentación,n,f
Brooks,n,f
lactasa,n,f
Sardinops,n,f
cigarro con filtro,n,f
Pluvialis,n,f
descolonización,n,f
Jacques Offenbach,n,f
Timothy Leary,n,f
cuarteto de cuerda,n,f
acomodo,n,f
John Glenn,n,f
género Diplodocus,n,f
picar,v,-
elemental,adj,-
superfamilia Sphecoidea,n,f
porqué,n,f
Steatornithidae,n,f
no cognoscible,adj,-
patinaje en monopatín,n,f
composición dramática,n,f
glicina,n,f
vela latina,n,f
Corporación Federal de Seguro de Depósitos,n,f
gorrión americano,n,f
absorver,v,-
hessonita,n,f
poner un velo,v,-
balandra,n,f
Lycosidae,n,f
Aplysia,n,f
angelical,adj,-
restorán,n,m
cuadrilla,n,f
organizado,adj,-
garito,n,f
poco tentador,adj,-
ametrallador,n,f
pediculosis pubis,n,f
organización mundial,n,f
hematogenésis,n,f
unidad monetaria libanesa,n,f
sansevieria,n,f
sobreexponer al sol,v,-
ciclón,n,f
pilotear,v,-
show,n,f
hemaglutinación,n,f
tratado,adj,-
fabricante,n,f
unidad monetaria dominicana,n,f
Chancellorsville,n,f
jugosidad,n,f
exquisito,adj,-
parir un cordero,v,-
inversión,n,f
corteza de cassia,n,f
bambú,n,f
Lucio Licinio Lúculo,n,f
except,?,-
no portátil,adj,-
destorbar,v,-
Charles Eames,n,f
rumbear,v,-
reloj de péndulo,n,f
mala fama,n,f
género calopogon,n,f
salsa de anchoas,n,f
cristianizar,v,-
Tribunal de Assizes,n,f
tocario oriental,n,f
componer espondeos,v,-
techo de paja,n,f
monografía,n,f
rumex acetosa,n,f
Stephen Hawking,n,f
order agaricales,n,f
no elevado,adj,-
sector bancario,n,f
hoja aluminio,n,f
Anthus,n,f
pespuntear,v,-
curare,n,f
Galbulidae,n,f
dinornithidae,n,f
exceso,n,f
marchand de vin,n,f
aturdir,v,-
picea,n,f
ofuscar,v,-
poco pacífico,adj,-
cartón ondulado,n,f
kelvin,n,f
tomar,v,-
Inglaterra,n,f
monogamia,n,f
phaius,n,f
ceremonia religiosa,n,f
cerrar,v,-
contar cuentos,v,-
humanoide,n,f
crema Devonshire,n,f
Portunus,n,f
Annapolis,n,f
grillo,n,m
negativo,adj,-
multimedia,n,f
deducir,v,-
vagabundo de playa,n,f
plexo mesentérico,n,f
género Brama,n,f
rombencéfalo,n,f
negativa,n,f
Elmer Reizenstein,n,f
Edwin Herbert Land,n,f
tanatología,n,f
oliva,n,f
de diámetro,adv,-
inquisitivamente,adv,-
Bill Clinton,n,f
montañas Sacramento,n,f
feria,n,f
Walter Raleigh,n,f
oído absoluto,n,f
directivo,n,f
braquiocefalia,n,f
literalmente,adv,-
rutina de servicio,n,f
Jean Bernoulli,n,f
thunnus alalunga,n,f
mohria,n,f
aceptar,v,-
gloria,n,f
John Updike,n,f
ablativo,adj,-
aquietar,v,-
género Amphioxus,n,f
toallero de argolla,n,f
recortadura,n,f
parodiar,v,-
impás,n,f
subir,v,-
pterogymnus laniarius,n,f
olivo,n,f
género arnoseris,n,f
Hydromantes,n,f
palingenésico,adj,-
verso libre,n,f
orden cerrado,n,f
síndrome,n,f
hygrocybe,n,f
repentinamente,adv,-
ornithopoda,n,f
no resbaloso,adj,-
ASL,n,f
alopecia,n,f
granulomatosis crónica,n,f
familia nepentháceas,n,f
preparar un diagrama,v,-
piel de mapache,n,f
Gilbert Stuart,n,f
preventivo,adj,-
vomitivo,n,f
ingrediente,n,f
de cuervo,adj,-
género Squatina,n,f
decisión,n,f
unidad monetaria tongana,n,f
alpaca,n,f
malsano,adj,-
escenarista,n,f
Giovanni Lorenzo Bernini,n,f
Yom Kippur,n,f
endotoxina,n,f
sustitución,n,f
género pandanus,n,f
selecto,adj,-
elevado de sacrificio,n,f
universidad de Sussex,n,f
McGuffey,n,f
tubería,n,f
gris pardo,n,f
irse al catre,v,-
Antlia,n,f
estrategia,n,f
fototipia,n,f
tigresa,n,f
escalón,n,f
ablefaria,n,f
rodilla,n,f
grieta,n,f
envés,n,f
condonar,v,-
notario,n,m
rarito,n,f
Gregorio XIII,n,f
coprolito,n,f
Spermophilus,n,f
pogromo,n,f
hueso piramidal,n,f
familia Paradisaeidae,n,f
introducción,n,f
dar el pecho,n,f
imperiosidad,n,f
rodillo,n,f
pintor de escena,n,f
Cosa Nostra,n,f
eritropoyetina,n,f
leyenda,n,f
Canis Dingo,n,f
tribología,n,f
C. trachomatis,n,f
nodo,n,f
bomba lógica,n,f
batería de almacenamiento,n,f
denso,adj,-
mirlitón,n,f
Deep South,n,f
espagueti con albóndigas,n,f
calamagrostis,n,f
sarong,n,f
Cynips,n,f
larva de carcoma,n,f
Thomas Mann,n,f
borracho,adj,-
ciprés de Arizona,n,f
capital de Alabama,n,f
crítica maliciosa,n,f
Seychelles,n,f
contribución,n,f
menispermáceas,n,f
poner vergas,v,-
mordaza,n,f
acolchado,n,f
recuperador,n,f
vocabulario,n,f
atacante,n,f
Orycteropodidae,n,f
untuosidad,n,f
ciconiidae,n,f
hortaliza,n,f
hercio,n,f
género cucumis,n,f
iniciarse,v,-
gerenuc,n,f
cerusita,n,f
aplito,n,f
Samuel Adams,n,f
Paradoxurus,n,f
Woody Allen,n,f
periódico sensacionalista,n,f
griega,n,f
siete mares,n,f
pintoresco,adj,-
efedrina,n,f
social,adj,-
máster en biblioteconomía,n,f
catarinita,n,f
Band Aid,n,f
poco excitante,adj,-
gerenuk,n,f
hacer confuso,v,-
abbreviations,?,-
griego,adj,-
magnífico,adj,-
retiro de tropas,n,f
Mencken,n,f
tragar,v,-
queratoconjuntivitis,n,f
protoplasto,n,f
hondo,adj,-
ablación del clítoris,n,f
mostacho,n,f
huerto,n,f
actinomicético,adj,-
Cephalopoda,n,f
juncus articulatus,n,f
Liszt,n,f
huerta,n,f
novelista,n,f
traductora,n,f
Mahler,n,f
ningún,adj,-
arrebatamiento,n,f
mahdismo,n,f
género Molva,n,f
posible acción,n,f
nota,n,f
familia Mycetophilidae,n,f
tomar el terreno,v,-
Penn,n,f
lío amoroso,n,f
bola de manteca,n,f
desenrollar,v,-
pipilo,n,f
Hilaire Belloc,n,f
Troika,n,f
Carabidae,n,f
mantenerse fresco,v,-
agropiro,n,f
estípula,n,f
ministro diplomático,n,f
astrogador,n,f
rascacielos,n,m
ponedora,n,f
adobar,v,-
caza mayor,n,f
agreder,v,-
afear,v,-
hongo,n,m
eterno enamorado,n,f
gerente,n,f
San Pedro Sula,n,f
uxoricida,n,f
colegio electoral,n,f
leñera,n,f
vitorear,v,-
Batrachoididae,n,f
máicol,?,-
uretra,n,f
jaranero,n,f
pero entonces,adv,-
imponer,v,-
furia,n,f
cañonero,n,f
subsección,n,f
pertenencia,n,f
corredera,n,f
favorecer,v,-
género orchis,n,f
Familia miricáceas,n,f
temible,adj,-
género Megachile,n,f
becerro,n,m
lidiar,v,-
sistema de ignición,n,f
programación en C,n,f
burocracia,n,f
supernova,n,f
género Haldea,n,f
llamar a gritos,v,-
impío,adj,-
Gardner,n,f
vida real,n,f
vaso de agua,n,f
singapurense,n,f
¿es,n,f
Nasser,n,f
desflorar,v,-
argumentación,n,f
catorce,?,-
mopa de esponja,n,f
embadurnamiento,n,f
género Eumenes,n,f
aparato,n,f
histograma,n,f
rynchopidae,n,f
familia nasturtium,n,f
Ostracoda,n,f
cefotaxima,n,f
laconismo,n,f
machimbrar,v,-
flojedad,n,f
almadía,n,f
familia Dasyuridae,n,f
póliza abierta,n,f
familia geraniáceas,n,f
vela bastarda triangular,n,f
desorientación,n,f
rattus,n,f
Kingston,n,f
género Myrmecobius,n,f
Apia,n,f
Jean Cocteau,n,f
Monte McKinley,n,f
balanceo,n,f
género Podiceps,n,f
marcar,v,-
femoral,adj,-
Ivan Petrovich Pavlov,n,f
caricatura,n,f
soldado de juguete,n,f
apócope,n,f
Mungo Park,n,f
Apis,n,f
Seiurus aurocapillus,n,f
ocaso,n,f
árbol genealógico,n,f
ondular,v,-
commelina,n,f
Edsel Bryant Ford,n,f
pallone,n,f
acceder,v,-
gelignita,n,f
juego de velocidades,n,f
pino real,n,f
Margaret Thatcher,n,f
quejosamente,adv,-
reembolso,n,f
mahdista,n,f
hechizo,n,f
sincitio,n,f
miocardiopatía,n,f
establecimiento,n,f
reincorporarse,v,-
canto de campana,n,f
llamar por radio,v,-
Capone,n,f
espinela,n,f
marcha,n,f
coccidiosis,n,f
motorizado,adj,-
vino de mesa,n,f
ahimsa,n,f
propuesta,n,f
cápsula,n,f
encontrar,v,-
resplandor,n,f
amigabilidad,n,f
transatlántico con cabinas,n,f
ahora,adv,-
chapa,n,f
mediados de julio,n,f
inutilizar,v,-
furor,n,f
Ian Fleming,n,f
denim,n,f
demarcación,n,f
marmosete verdadero,n,f
botella de güisqui,n,f
grasa butírica,n,f
disnea,n,f
transcribir en Braille,v,-
malestar,n,f
Mesa Redonda,n,f
soltar,v,-
Leo Tolstoy,n,f
suave,adj,-
fumador,n,f
dolorido,adj,-
prestamente,v,-
langüetear,v,-
atenuar,v,-
Lena Horne,n,f
Clark Gable,n,f
familia Sagittariidae,n,f
trampa de arena,n,f
tropiezo,n,f
retractactión,n,f
siclo,n,f
carbonatación,n,f
filo Porifera,n,f
encasquillar,v,-
unidad monetaria griega,n,f
inexcusable,adj,-
gallinula,n,f
dar largas caminatas,v,-
nalgal,adj,-
plática,n,f
TELCO,n,f
promediar,v,-
Brigham Young,n,f
abdominal,adj,-
sentimental,adj,-
azul verdoso,n,f
osetia,?,-
siesta liviana,n,f
iroqués,n,f
nalgas,n,f
metodológico,adj,-
someterse,v,-
unidad monetaria indonesa,n,f
Serie Mundial,n,f
poco impresionable,adj,-
glándula exocrina,n,f
peso ligero,n,f
matusalén,n,f
empleados de mudanzas,n,f
dar vueltas a,v,-
mastoidal,adj,-
familia Dracunculidae,n,f
Chronoperates,n,f
comprador de vivienda,n,f
jabonera,n,f
Gobierno de EEUU,n,f
lingualumina,n,f
diecisiete,?,-
individualmente,adv,-
Porter,n,f
ridiculización,n,f
altocúmulo,n,f
sistema auditivo,n,f
acusar la recepción,v,-
encabezamiento,n,f
gonorrea,n,f
observar,v,-
alcornoque,n,f
ADP,n,f
bienhechor,n,f
canalón,n,f
dungaree,n,f
convertir en jalea,v,-
limitar,v,-
Spirillaceae,n,f
voto de confianza,n,f
mariposa,n,f
rienda,n,f
antecedente,n,f
Horace Walpole,n,f
antologista,n,f
cuartelado,n,f
fragmento,n,f
Cornelis Jansen,n,f
amarillo cadmio pálido,n,f
pendiente colgante,n,f
reticulación,n,f
tortazo,n,f
exitoso,adj,-
monocromático,adj,-
entrada de teléfonos,n,f
género Haemopis,n,f
ortofosfato,n,f
rotavirus,n,f
abreviación,n,f
gumbo,n,f
unidad monetaria caboverdiana,n,f
abusador,n,f
Bill Russell,n,f
anexión,n,f
mujer de negocios,n,f
examen final,n,f
Ricardo III,n,f
progeria,n,f
género púnica,n,f
familia Trypetidae,n,f
Foggy Bottom,n,f
incrustar,v,-
agudeza visual,n,f
pestañear,v,-
colecta,n,f
extrañar,v,-
centauro,n,f
arte popular,n,f
despliegue,n,f
scam,n,f
AFL,n,f
rectangular,adj,-
Joseph Goebbels,n,f
determinación,n,f
hielo,n,m
libro de bolsillo,n,f
escrito a lápiz,adj,-
actaea,n,f
Coturnix,n,f
flechero,n,f
dodecágono,n,f
lexema,n,f
prueba,n,f
representar gráficamente,v,-
seguro de discapacidad,n,f
endurecido,adj,-
Perry,n,f
Tigris,n,f
hemisferio,n,f
familia Amphioxidae,n,f
cualquiera,pro,-
género Lanius,n,f
hoja membretada,n,f
moldavia,n,f
padrino de boda,n,f
torcer el pescuezo,v,-
Joseph,n,f
Perth,n,f
David Sarnoff,n,f
calvinista,n,f
artículo periodístico,n,f
granizada,n,f
Hans Zinsser,n,f
superfamilia Hominoidea,n,f
ausentismo,n,f
desenroscar,v,-
hiena,n,f
rango,n,f
heces,n,f
distanciamiento,n,f
El Holandés Errante,n,f
Stephen Decatur,n,f
estandarte,n,f
flúor,n,m
chaka,n,f
civilización,n,f
desabrochar,v,-
cumplidor,adj,-
etiolación,n,f
Dolichotis,n,f
pandero,n,m
castañetear,v,-
Apus,n,f
shigella,n,f
emperifollar,v,-
Hoagy Carmichael,n,f
vizsla,n,f
tipo raro,n,f
género Xylocopa,n,f
Konstantin Sergeevich Alekseev,n,f
pedantería,n,f
genuino,adj,-
empresarial,adj,-
diablo espinoso,n,f
terbinafina,n,f
Jean-Jacques Rousseau,n,f
resto,n,f
fascia,n,f
solanácea,n,f
Polypedates,n,f
chait,n,f
San Agustín,n,f
proceso,n,f
canelones,n,f
pueblo,n,m
unidad monetaria japonesa,n,f
nueve veces,adv,-
género Loris,n,f
genialidad,n,f
vinagreta,n,f
caracterizar,v,-
hecho,n,f
miliequivalente,n,f
cochinilla marina,n,f
contencioso,adj,-
lecho del río,n,f
esposo,n,m
disgustado,adj,-
prensa para raquetas,n,f
zumo de pomelo,n,f
intersticial,adj,-
percance,n,f
disquetera,n,f
mercero,n,f
Cuerpo de Alguaciles de Estados Unidos,n,f
obturador,n,f
optometría,n,f
comenzar,v,-
Sorensen,n,f
bouillabaisse,n,f
Proconsul,n,f
William Wycherley,n,f
familia Lepismatidae,n,f
infante,n,m
operador,n,f
de forma individual,adv,-
género Malopterurus,n,f
indemnización,n,f
cañonear,v,-
Trachipteridae,n,f
hiperbólico,adj,-
crótalos,n,f
tiíta,n,f
desaliñadamente,adv,-
gurú,n,f
género Aotus,n,f
William Chambers,n,f
afluente,n,f
totol,n,m
procesión,n,f
Kyphosidae,n,f
autoescala,n,f
pasillo,n,m
estofado irlandés,n,f
antimuón,n,f
disiparse,v,-
John Stuart Mill,n,f
familia Myacidae,n,f
beneficio,n,f
Dietrich Bonhoeffer,n,f
acústica,n,f
hipocondríaco,n,f
Timalia,n,f
felis silvestris,n,f
enredar,v,-
Thomas Young,n,f
capilla,n,f
Amphisbaenidae,n,f
número decimal,n,f
parapetarse,v,-
dar ánimos,v,-
familia entolomatáceas,n,f
riqueza,n,f
cargo irregular,adj,-
electrostática,n,f
decimar,v,-
decimal,n,f
glosar,v,-
ejercer,v,-
pontificio,adj,-
esposa,n,f
fasces,n,f
total,adj,-
Bos Banteng,n,f
Alsophila,n,f
estación,n,f
Colinus,n,f
ruminación,n,f
Virgil Thomson,n,f
gasificación,n,f
emitir via satélite,v,-
billarista,n,f
netball,n,f
fonólogo,n,f
apurar,v,-
ginecomastia,n,f
pumpernickel,n,f
aventura sexual,n,f
prestar,v,-
género panicum,n,f
calcular mal,v,-
cóncavamente,adj,-
Ernst Mach,n,f
inspiración,n,f
sapo,n,m
sucio,adj,-
biocatalizador,n,f
revolcarse,v,-
hacer gris,v,-
género Pinguinus,n,f
Scriabin,n,f
orden Siphonaptera,n,f
nicotinomanía,n,f
perfeccionar,v,-
milagro,n,f
samurái,n,f
Facultad de Ciencias de la Computación,n,f
chingo,?,-
Porphyrio,n,f
estrella binaria,n,f
acordonar,v,-
planta eléctrica,n,f
stephanotis,n,f
corimbiforme,adj,-
cancha de béisbol,n,f
oxalis tuberosa,n,f
eosinofílico,adj,-
género Formica,n,f
depurador,n,f
capellán,n,f
Salmon P. Chase,n,f
Communications Security Establishment,n,f
Cebuella,n,f
crayón,n,f
Macrocephalon maleo,n,f
Tito Flavio Sabino Vespasiano,n,f
sano,adj,-
contraseña,n,f
Mar de Beaufort,n,f
imprecisión,n,f
virreina,n,f
esplenitis,n,f
vulva,n,f
prunus dulcis,n,f
jurásico,adj,-
almacén,n,f
turboembrague,n,f
fabricante de velas,n,f
equinoccio de marzo,n,f
socialmente,adv,-
Presidente Carter,n,f
Alex Haley,n,f
panoplia,n,f
Arnold Joseph Toynbee,n,f
rectificación,n,f
sentido del oído,n,f
floritura,n,f
género Ameiurus,n,f
pez carángido,n,f
Morgan City,n,f
familia brezos,n,f
respuesta evasiva,n,f
sospechoso,adj,-
sobriedad,n,f
siamés,adj,-
lascivo,adj,-
cordero pascual,n,f
adolescencia,n,f
Jensen,n,f
entregar mal,v,-
clostridium,n,f
de venta libre,adj,-
cannáceas,n,f
sala,n,f
perfidia,n,f
Pleurobrachiidae,n,f
agrietar,v,-
físico-químico,adj,-
posición estratégica,n,f
Siphonaptera,n,f
cola de cometa,n,f
hormigón,n,m
cultivar,v,-
responsabilidad civil,n,f
caoba cubana,n,f
hidrolisado,n,f
declamador,n,f
pronación,n,f
evasivo,n,f
tostada con canela,n,f
chrysanthemum cinerariaefolium,n,f
Uropygi,n,f
familia Tabanidae,n,f
enviar un drive,v,-
hacer en serie,v,-
tanto de empate,n,f
Paulo Alfonso,n,f
Ambrose Bierce,n,f
descenso en rápel,n,f
prostática,adj,-
biorremediación,n,f
evasiva,n,f
cetro,n,f
Ras Tafari,n,f
por la presente,adv,-
Medgar Evers,n,f
roulade,n,f
Iglesia Presbiteriana,n,f
Downing Street,n,f
doble negación,n,f
Watson,n,f
goma de borrar,n,f
Horatio Hornblower,n,f
prostático,adj,-
meditar,v,-
prunus demissa,n,f
bombus,n,f
eranthis,n,f
happening,n,f
corresponsal,n,f
pichón,n,m
agente teatral,n,f
dominical,adj,-
reaseguro,n,f
Norris,n,f
cuando,?,-
derecho al voto,n,f
crotalaria,n,f
zarza,n,f
distante,adj,-
orilla,n,f
mando hidráulico,n,f
histerostomía,n,f
Congo,n,f
William Pitt,n,f
Ginger Rogers,n,f
inglés medio occidental,n,f
capparis spinosa,n,f
Helen Keller,n,f
compresión de imagen,n,f
arrivederci,n,f
Megachile,n,f
prurito,n,f
respuesta enérgica,n,f
elogiador,n,f
infracción,n,f
incluso mientras,adv,-
Granville Stanley Hall,n,f
poco manifiesto,adj,-
burbujeante,n,f
trabajo interno,n,f
visualizar,v,-
linóleo,n,f
allosaurus,n,f
polímata,n,f
instalación naval,n,f
basilisco,n,f
Leporidae,n,f
saya,n,f
hidramnios,n,f
murciélago ratonero,n,f
asociativo,adj,-
celoma,n,f
dama de compañía,n,f
islas,?,-
bálsamo labial,n,f
unidad monetaria seychelense,n,f
hueste,n,f
Carpodacus,n,f
islam,n,m
Arthur Ashe,n,f
Threskiornis,n,f
tiempo de cosecha,n,f
schlumbergera,n,f
miricáceas,n,f
embancar,v,-
exposición,n,f
chinos,n,f
Frank Capra,n,f
adoptar,v,-
pontífice,n,f
euritmia,n,f
nombre,n,m
de varias maneras,adv,-
bandada de alondras,n,f
meningoencefalitis,n,f
hacer de rollizos,v,-
customizar,v,-
rastrear,v,-
frase declarativa,n,f
imprudencia,n,f
aromático,adj,-
racionalidad,n,f
género Ploceus,n,f
pavonearse,v,-
candil amarillo,n,f
Perca,n,f
liga de fútbol,n,f
sensibilidad,n,f
reclamar,v,-
caqui,n,f
familia Unionidae,n,f
apresuramiento,n,f
cómo,?,-
arrullar,v,-
pentímento,n,f
díptico,n,f
fosilizar,v,-
Jesse James,n,f
anamnéstico,adj,-
condena por violación,n,f
vesiculitis,n,f
Jupiter Fulminator,n,f
género Mimus,n,f
símbolo de amor,n,f
escribir párrafos,v,-
insonorizar,v,-
Gerreidae,n,f
comprar,v,-
alterar,v,-
pariente sanguíneo,n,f
ficcionalizar,v,-
Libro Domesday,n,f
humedad oscura,n,f
